year,iso,rgdpbarro,rgdp,loans1,bassets2,govass,narrowm,money,gdp,iy,cpi,pop,stir,ltrate,crisisST,stocks
1871,ESP,8.343648,1298.069,NaN,NaN,,NaN,NaN,6410.2178,0.050675001,NaN,16258,NaN,0.089552,0,NaN
1872,ESP,9.4505568,1473.123,NaN,NaN,,NaN,NaN,7342.6699,0.0494867,NaN,16315,NaN,0.105263,0,NaN
1873,ESP,10.253644,1597.606,NaN,NaN,,NaN,NaN,7837.9019,0.0407486,NaN,16372,NaN,0.172662,0,NaN
1874,ESP,9.5283766,1458.884,NaN,NaN,,1722,1769,7781.3042,0.046998698,NaN,16429,NaN,0.163265,0,1.587
1875,ESP,9.7441769,1496.33,NaN,NaN,,1731,1808,7701.2178,0.047499601,NaN,16487,NaN,0.16216201,0,1.6616
1876,ESP,9.9463177,1519.25,NaN,NaN,,1802,1902,8002.0952,0.058375999,NaN,16545,NaN,0.20869599,0,1.9492
1877,ESP,10.911825,1668.433,NaN,NaN,,1778,1888,8818.082,0.053764701,NaN,16603,NaN,0.237624,0,2.0769999
1878,ESP,10.579151,1617.917,NaN,NaN,,1837,1951,8722.1592,0.065743499,NaN,16677,NaN,0.218182,0,2.4498
1879,ESP,9.9693584,1520.277,NaN,NaN,,1764,1868,8494.4102,0.0504812,NaN,16768,NaN,0.19354799,0,2.8439
1880,ESP,10.788452,1646.005,NaN,NaN,,1808,1977,9010.8965,0.0609373,0.30743,16859,NaN,0.140351,0,2.9823
1881,ESP,10.990717,1679.075,NaN,NaN,,1909,2065,9455.5459,0.049124401,0.3094795,16951,NaN,0.032786999,0,2.9823
1882,ESP,11.074608,1691.662,NaN,NaN,,1941,2076,9998.123,0.058263801,0.32075199,17043,NaN,0.063366003,0,4.3989
1883,ESP,11.223776,1720.355,NaN,NaN,,1959,2112,10156.21,0.068287902,0.305722,17136,0.046799999,0.070485003,1,3.4189999
1884,ESP,11.193558,1715.67,NaN,NaN,,1981,2128,9752.1387,0.069102198,0.27839491,17230,0.047600001,0.066666998,0,2.9504001
1885,ESP,10.8566,1661.0291,NaN,NaN,,2093,2247,9643.751,0.051043399,0.27497911,17323,0.041219998,0.073394001,0,3.451
1886,ESP,10.568451,1616.546,NaN,NaN,,2080,2245,9816.6963,0.0462479,0.27292949,17418,0.039220002,0.060605999,0,3.8557
1887,ESP,10.384891,1585.394,NaN,NaN,,2103,2253,8996.3506,0.048512101,0.26302341,17513,0.039220002,0.059590001,0,4.2711
1888,ESP,10.707505,1641.4771,NaN,NaN,,2185,2354,9408.9102,0.042979699,0.2678057,17600,0.035209998,0.054701,0,3.8450999
1889,ESP,10.710063,1630.4449,NaN,NaN,,2222,2443,8712.3057,0.052505299,0.2722463,17678,0.034400001,0.054145001,0,4.3562999
1890,ESP,10.704327,1624.092,NaN,NaN,,2283,2462,8838.1006,0.057246201,0.28625149,17757,0.038419999,0.053245001,1,4.2605
1891,ESP,10.880202,1653.678,NaN,NaN,,2334,2498,9012.1436,0.053918201,0.26643929,17836,0.039220002,0.061657,0,4.1220002
1892,ESP,11.62293,1769.759,NaN,NaN,,2227,2406,8936.6611,0.055236802,0.2739543,17916,0.044810001,0.063240997,0,3.7279
1893,ESP,11.278277,1700.2111,NaN,NaN,,2189,2363,8702.748,0.055377401,0.26678091,17996,0.04879,0.062991999,0,3.8343999
1894,ESP,11.3165,1711.6071,NaN,NaN,,1987,2190,8514.8506,0.055117499,0.2568748,18076,0.04879,0.054237001,0,4.0474
1895,ESP,11.159043,1689.046,NaN,NaN,,2143,2346,8593.2959,0.058719501,0.27156311,18157,0.047600001,0.064257003,0,4.0581002
1896,ESP,10.242795,1547.538,NaN,NaN,,2259,2419,8223.8633,0.060031701,0.25892439,18238,0.046009999,0.065978996,0,3.9621999
1897,ESP,10.65236,1618.941,NaN,NaN,,2384,2626,8910.1709,0.058706399,0.2814692,18320,0.038419999,0.065439999,0,4.2817998
1898,ESP,11.41654,1735.953,NaN,NaN,,3271,3538,9569.7773,0.057442602,0.30913791,18402,0.046410002,0.085332997,0,3.6214001
1899,ESP,11.641385,1755.951,NaN,NaN,,3299,3500,9717.7607,0.086388797,0.31460339,18484,0.032790001,0.061303001,0,4.3243999
1900,ESP,11.829638,1786.276,161,570,,3195,3371,10257.73,0.1066327,0.33031639,18566,0.036010001,0.057142999,0,5.3467002
1901,ESP,12.558503,1901.0129,204,593,,3154,3444,10786.24,0.077713497,0.33099961,18659,0.03641,0.052459002,0,5.2721
1902,ESP,12.093393,1833.085,249,638,,3042,3272,10422.38,0.0691761,0.32348469,18788,0.037620001,0.045844998,0,4.8780999
1903,ESP,12.060157,1828.849,253,642,,3083,3401,11152.51,0.071349099,0.33373231,18919,0.033190001,0.045519002,0,5.1016998
1904,ESP,11.905823,1810.236,249,680,,3045,3377,11756.99,0.0732347,0.33988091,19050,0.033599999,0.043931998,0,5.0377998
1905,ESP,11.709457,1777.296,277,752,,2884,3259,11338.49,0.0675679,0.34158891,19133,0.034400001,0.043127,0,4.6331
1906,ESP,12.239532,1851.3149,301,750,,2796,3239,11564.94,0.069707803,0.33236599,19316,0.039620001,0.042061001,0,4.5692
1907,ESP,12.504817,1896.401,312,761,,2777,3242,12036.4,0.077264503,0.34637111,19450,0.04042,0.042305999,0,4.8248
1908,ESP,12.880449,1957.161,350,832,,2705,3188,11950.55,0.0727681,0.3368066,19585,0.037620001,0.041173,0,4.6862998
1909,ESP,13.023015,1977.486,388,881,,2800,3340,12212.34,0.076876201,0.33236599,19721,0.035610002,0.042105,0,4.7929001
1910,ESP,12.553267,1895.105,443,967,,2818,3427,11687.25,0.089296304,0.33544031,19858,0.038819999,0.043010999,0,4.8460999
1911,ESP,13.289942,2017.205,594,1126,,2871,3533,12618.94,0.088184997,0.32348469,19994,0.037620001,0.041972999,0,4.8141999
1912,ESP,13.07417,1988.672,480,1016,,3007,3692,12840.85,0.1031289,0.33953929,20128,0.04042,0.043715999,0,4.8248
1913,ESP,13.602761,2055.6189,464,1026,,3105,3827,13789.12,0.1069498,0.34158891,20263,0.044020001,0.043956,1,4.8035002
1914,ESP,13.241091,2013.678,382,947,,3378,3896,13727.52,0.095413603,0.3405641,20398,0.041620001,0.045453999,0,4.7502999
1915,ESP,13.227642,2032.9189,289,1043,,3518,4323,15115.09,0.0739711,0.37301499,20535,NaN,0.047198001,0,4.7823
